1386668	210947	1783	1
1390255	211503	1547	0
1391401	211659	1783	1
1394988	212215	1547	0
1396134	212371	1783	1
1399721	212927	1547	0
1400867	213083	1783	1
1404454	213639	1547	0
1405600	213795	1783	1
1409187	214351	1547	0
1410333	214507	1783	1
1413920	215063	1547	0
1415066	215219	1783	1
1418653	215775	1547	0
1419799	215931	1783	1
1423386	216487	1547	0
1424532	216643	1783	1
1428119	217199	1547	0
1429265	217355	1783	1
1432852	217911	1547	0
1433998	218067	1783	1
1437585	218623	1547	0
1438731	218779	1783	1
1442318	219335	1547	0
1443464	219491	1783	1
1447051	220047	1547	0
1448197	220203	1783	1
1451784	220759	1547	0
1452930	220915	1783	1
1456517	221471	1547	0
1457663	221627	1783	1
1461250	222183	1547	0
1462396	222339	1783	1
1465983	222895	1547	0
1467129	223051	1783	1
1470716	223607	1547	0
1471862	223763	1783	1
1475449	224319	1547	0
1476595	224475	1783	1
1480182	225031	1547	0
1481328	225187	1783	1
1484915	225743	1547	0
1486061	225899	1783	1
1489648	226455	1547	0
1490794	226611	1783	1
1494381	227167	1547	0
1495527	227323	1783	1
1499114	227879	1547	0
1500260	228035	1783	1
1503847	228591	1547	0
1504993	228747	1783	1
1508580	229303	1547	0
1509726	229459	1783	1
1513313	230015	1547	0
1514459	230171	1783	1
1518046	230727	1547	0
1519192	230883	1783	1
1522779	231439	1547	0
1523925	231595	1783	1
1527512	232151	1547	0
1528658	232307	1783	1
1532245	232863	1547	0
1533391	233019	1783	1
1536978	233575	1547	0
1538124	233731	1783	1
1541711	234287	1547	0
1542857	234443	1783	1
1546444	234999	1547	0
1547590	235155	1783	1
1551177	235711	1547	0
1552323	235867	1783	1
1555910	236423	1547	0
1557056	236579	1783	1
1560643	237135	1547	0
1561789	237291	1783	1
1565376	237847	1547	0
1566522	238003	1783	1
1570109	238559	1547	0
1571255	238715	1783	1
1574842	239271	1547	0
1575988	239427	1783	1
1579575	239983	1547	0
1580721	240139	1783	1
1584308	240695	1547	0
1585454	240851	1783	1
1589041	241407	1547	0
1590187	241563	1783	1
1593774	242119	1547	0
1594920	242275	1783	1
1598507	242831	1547	0
1599653	242987	1783	1
1603240	243543	1547	0
1604386	243699	1783	1
1607973	244255	1547	0
1609119	244411	1783	1
1612706	244967	1547	0
1613852	245123	1783	1
1617439	245679	1547	0
1618585	245835	1783	1
1622172	246391	1547	0
1623318	246547	1783	1
1626905	247103	1547	0
1628051	247259	1783	1
1631638	247815	1547	0
1632784	247971	1783	1
1636371	248527	1547	0
1637517	248683	1783	1
1641104	249239	1547	0
1642250	249395	1783	1
1645837	249951	1547	0
1646983	250107	1783	1
1650570	250663	1547	0
1651716	250819	1783	1
1655303	251375	1547	0
1656449	251531	1783	1
1660036	252087	1547	0
1661182	252243	1783	1
1664769	252799	1547	0
1665915	252955	1783	1
1669502	253511	1547	0
1670648	253667	1783	1
1674235	254223	1547	0
1675381	254379	1783	1
1678968	254935	1547	0
1680114	255091	1783	1
1683701	255647	1547	0
1684847	255803	1783	1
1688434	256359	1547	0
1689580	256515	1783	1
1693167	257071	1547	0
1694313	257227	1783	1
1697900	257783	1547	0
1699046	257939	1783	1
1702633	258495	1547	0
1703779	258651	1783	1
1707366	259207	1547	0
1708512	259363	1783	1
1712099	259919	1547	0
1713245	260075	1783	1
1716832	260631	1547	0
1717978	260787	1783	1
1721565	261343	1547	0
1722711	261499	1783	1
1726298	262055	1547	0
1727444	262211	1783	1
1731031	262767	1547	0
1732177	262923	1783	1
1735764	263479	1547	0
1736910	263635	1783	1
1740497	264191	1547	0
1741643	264347	1783	1
1745230	264903	1547	0
1746376	265059	1783	1
1749963	265615	1547	0
1751109	265771	1783	1
1754696	266327	1547	0
1755842	266483	1783	1
1759429	267039	1547	0
1760575	267195	1783	1
1764162	267751	1547	0
1765308	267907	1783	1
1768895	268463	1547	0
1770041	268619	1783	1
1773628	269175	1547	0
1774774	269331	1783	1
1778361	269887	1547	0
1779507	270043	1783	1
1783094	270599	1547	0
1784240	270755	1783	1
1787827	271311	1547	0
1788973	271467	1783	1
1792560	272023	1547	0
1793706	272179	1783	1
1797293	272735	1547	0
1798439	272891	1783	1
1802026	273447	1547	0
1803172	273603	1783	1
1806759	274159	1547	0
1807905	274315	1783	1
1811492	274871	1547	0
1812638	275027	1783	1
1816225	275583	1547	0
1817371	275739	1783	1
1820958	276295	1547	0
1822104	276451	1783	1
1825691	277007	1547	0
1826837	277163	1783	1
1830424	277719	1547	0
1831570	277875	1783	1
1835157	278431	1547	0
1836303	278587	1783	1
1839890	279143	1547	0
1841036	279299	1783	1
1844623	279855	1547	0
1845769	280011	1783	1
1849356	280567	1547	0
1850502	280723	1783	1
1854089	281279	1547	0
1855235	281435	1783	1
1858822	281991	1547	0
1859968	282147	1783	1
1863555	282703	1547	0
1864701	282859	1783	1
1868288	283415	1547	0
1869434	283571	1783	1
1873021	284127	1547	0
1874167	284283	1783	1
1877754	284839	1547	0
1878900	284995	1783	1
1882487	285551	1547	0
1883633	285707	1783	1
1887220	286263	1547	0
1888366	286419	1783	1
1891953	286975	1547	0
1893099	287131	1783	1
1896686	287687	1547	0
1897832	287843	1783	1
1901419	288399	1547	0
1902565	288555	1783	1
1906152	289111	1547	0
1907298	289267	1783	1
1910885	289823	1547	0
1912031	289979	1783	1
1915618	290535	1547	0
1916764	290691	1783	1
1920351	291247	1547	0
1921497	291403	1783	1
1925084	291959	1547	0
1926230	292115	1783	1
1929817	292671	1547	0
1930963	292827	1783	1
1934550	293383	1547	0
1935696	293539	1783	1
1939283	294095	1547	0
1940429	294251	1783	1
1944016	294807	1547	0
1945162	294963	1783	1
1948749	295519	1547	0
1949895	295675	1783	1
1953482	296231	1547	0
1954628	296387	1783	1
1958215	296943	1547	0
1959361	297099	1783	1
1962948	297655	1547	0
1964094	297811	1783	1
1967681	298367	1547	0
1968827	298523	1783	1
1972414	299079	1547	0
1973560	299235	1783	1
1977147	299791	1547	0
1978293	299947	1783	1
1981880	300503	1547	0
1983026	300659	1783	1
1986613	301215	1547	0
1987759	301371	1783	1
1991346	301927	1547	0
1992492	302083	1783	1
1996079	302639	1547	0
1997225	302795	1783	1
2000812	303351	1547	0
2001958	303507	1783	1
2005545	304063	1547	0
2006691	304219	1783	1
2010278	304775	1547	0
2011424	304931	1783	1
2015011	305487	1547	0
2016157	305643	1783	1
2019744	306199	1547	0
